지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),적설(cm)
288,밀양,2021-12-18 17:00,.2,,.8,180,33,.3,
288,밀양,2021-12-18 18:00,-.7,,.7,180,38,0,
288,밀양,2021-12-18 19:00,-2,,0,0,47,,
288,밀양,2021-12-18 20:00,-3.2,,.3,0,57,,
288,밀양,2021-12-18 21:00,-3.5,,.6,360,59,,
288,밀양,2021-12-18 22:00,-4.2,,.7,290,63,,
288,밀양,2021-12-18 23:00,-3.9,,.4,0,62,,
288,밀양,2021-12-19 00:00,-3.5,,.1,0,63,,
288,밀양,2021-12-19 01:00,-3.7,,.4,0,61,,
288,밀양,2021-12-19 02:00,-4.1,,.4,0,65,,
288,밀양,2021-12-19 03:00,-4.5,,.3,0,70,,
288,밀양,2021-12-19 04:00,-5.3,,.6,270,72,,
288,밀양,2021-12-19 05:00,-5,,.8,320,74,,
288,밀양,2021-12-19 06:00,-4.2,,.5,200,72,,
288,밀양,2021-12-19 07:00,-3.1,,.1,0,65,,
288,밀양,2021-12-19 08:00,-2.8,,.4,0,68,0,
288,밀양,2021-12-19 09:00,-1.1,,.4,0,63,.6,
288,밀양,2021-12-19 10:00,3,,.8,90,53,1,
288,밀양,2021-12-19 11:00,5.8,,2.2,290,34,1,
288,밀양,2021-12-19 12:00,6.3,,3.2,320,28,1,
288,밀양,2021-12-19 13:00,6.9,,4.1,320,26,1,
288,밀양,2021-12-19 14:00,7.4,,3.7,320,27,1,
288,밀양,2021-12-19 15:00,7.4,,3,320,24,1,
288,밀양,2021-12-19 16:00,7,,2.5,340,26,1,
288,밀양,2021-12-19 17:00,5.2,,2.6,340,30,.3,
288,밀양,2021-12-19 18:00,2.4,,1.1,270,42,0,
288,밀양,2021-12-19 19:00,.7,,.3,0,52,,
288,밀양,2021-12-19 20:00,-.7,,.4,0,58,,
288,밀양,2021-12-19 21:00,-1.4,,0,0,63,,
288,밀양,2021-12-19 22:00,-2.4,,.2,0,67,,
288,밀양,2021-12-19 23:00,-3,,.1,0,72,,
288,밀양,2021-12-20 00:00,-3.4,,.5,270,74,,
288,밀양,2021-12-20 01:00,-3.9,,.3,0,76,,
288,밀양,2021-12-20 02:00,-4.2,,.5,320,80,,
288,밀양,2021-12-20 03:00,-4.1,,.2,0,76,,
288,밀양,2021-12-20 04:00,-4.2,,0,0,79,,
288,밀양,2021-12-20 05:00,-4.6,,.6,340,80,,
288,밀양,2021-12-20 06:00,-4,,.4,0,80,,
288,밀양,2021-12-20 07:00,-3.4,,0,0,75,,
288,밀양,2021-12-20 08:00,-3.4,,.1,0,79,0,
288,밀양,2021-12-20 09:00,-.9,,.3,0,64,.6,
288,밀양,2021-12-20 10:00,1.4,,.5,290,55,1,
288,밀양,2021-12-20 11:00,4.3,,.5,200,46,1,
288,밀양,2021-12-20 12:00,7.2,,.7,110,44,1,
288,밀양,2021-12-20 13:00,11,,1,140,39,1,
288,밀양,2021-12-20 14:00,12.1,,1.7,270,38,1,
288,밀양,2021-12-20 15:00,12.5,,1.8,270,38,1,
288,밀양,2021-12-20 16:00,11.8,,1.3,270,40,.5,
288,밀양,2021-12-20 17:00,10.3,,.7,290,43,.2,
288,밀양,2021-12-20 18:00,6.7,,.2,0,58,0,
288,밀양,2021-12-20 19:00,4.5,,.1,0,67,,
288,밀양,2021-12-20 20:00,2.8,,.5,270,74,,
288,밀양,2021-12-20 21:00,1.9,,.1,0,77,,
288,밀양,2021-12-20 22:00,.6,,.3,0,84,,
288,밀양,2021-12-20 23:00,-.1,,.3,0,86,,
288,밀양,2021-12-21 00:00,-.7,,.5,320,87,,
288,밀양,2021-12-21 01:00,-.9,,.2,0,88,,
288,밀양,2021-12-21 02:00,-1.5,,.3,0,90,,
288,밀양,2021-12-21 03:00,-1.8,,.1,0,91,,
288,밀양,2021-12-21 04:00,-2.2,,.3,0,92,,
288,밀양,2021-12-21 05:00,-2.4,,.3,0,92,,
288,밀양,2021-12-21 06:00,-2.5,,0,0,93,,
288,밀양,2021-12-21 07:00,-2.6,,.3,0,92,,
288,밀양,2021-12-21 08:00,-2.3,,0,0,91,0,
288,밀양,2021-12-21 09:00,.1,,.1,0,90,.6,
288,밀양,2021-12-21 10:00,3.4,,.2,0,79,1,
288,밀양,2021-12-21 11:00,6.5,,.4,0,64,1,
288,밀양,2021-12-21 12:00,10.2,,.7,110,54,1,
288,밀양,2021-12-21 13:00,13.5,,.9,140,44,1,
288,밀양,2021-12-21 14:00,14,,1.8,140,42,1,
288,밀양,2021-12-21 15:00,14.5,,1.1,110,39,1,
288,밀양,2021-12-21 16:00,14.4,,.7,110,38,1,
288,밀양,2021-12-21 17:00,10.7,,.2,0,53,.2,
288,밀양,2021-12-21 18:00,8.6,,0,0,65,0,
288,밀양,2021-12-21 19:00,6.2,,.1,0,72,,
288,밀양,2021-12-21 20:00,4.6,,.3,0,79,,
288,밀양,2021-12-21 21:00,3,,.3,0,83,,
288,밀양,2021-12-21 22:00,2,,.5,320,85,,
288,밀양,2021-12-21 23:00,1,,.5,270,88,,
288,밀양,2021-12-22 00:00,.2,,.4,0,90,,
288,밀양,2021-12-22 01:00,.6,,.3,0,90,,
288,밀양,2021-12-22 02:00,-.7,,.2,0,92,,
288,밀양,2021-12-22 03:00,-.3,,.2,0,92,,
288,밀양,2021-12-22 04:00,-1.9,,.2,0,91,,
288,밀양,2021-12-22 05:00,-2,,.6,270,92,,
288,밀양,2021-12-22 06:00,-2.5,,.4,0,92,,
288,밀양,2021-12-22 07:00,-2.3,,.3,0,91,,
288,밀양,2021-12-22 08:00,-2.7,,.1,0,91,0,
288,밀양,2021-12-22 09:00,.2,,.3,0,87,.6,
288,밀양,2021-12-22 10:00,4,,.3,0,69,1,
288,밀양,2021-12-22 11:00,8.7,,.4,0,36,1,
288,밀양,2021-12-22 12:00,11.1,,.6,230,20,1,
288,밀양,2021-12-22 13:00,11.8,,1,230,16,1,
288,밀양,2021-12-22 14:00,13.4,,1,110,13,1,
288,밀양,2021-12-22 15:00,13.8,,.6,340,13,1,
288,밀양,2021-12-22 16:00,13.3,,1.8,320,14,1,
288,밀양,2021-12-22 17:00,10.1,,.3,0,22,.3,
288,밀양,2021-12-22 18:00,7.8,,.7,20,32,0,
288,밀양,2021-12-22 19:00,3.8,,.6,340,48,,
288,밀양,2021-12-22 20:00,2.9,,.1,0,50,,
288,밀양,2021-12-22 21:00,1.3,,.3,0,58,,
288,밀양,2021-12-22 22:00,1.4,,.4,0,58,,
288,밀양,2021-12-22 23:00,-.4,,.3,0,68,,
288,밀양,2021-12-23 00:00,-.5,,.8,360,64,,
288,밀양,2021-12-23 01:00,-1.3,,.7,360,69,,
288,밀양,2021-12-23 02:00,-2.1,,.2,0,73,,
288,밀양,2021-12-23 03:00,-1.6,,.9,360,68,,
288,밀양,2021-12-23 04:00,-3.3,,.1,0,79,,
288,밀양,2021-12-23 05:00,-3.2,,.4,0,79,,
288,밀양,2021-12-23 06:00,-4,,.3,0,82,,
288,밀양,2021-12-23 07:00,-4.2,,0,0,82,,
288,밀양,2021-12-23 08:00,-3.2,,.6,360,76,0,
288,밀양,2021-12-23 09:00,-1.4,,.4,0,71,.6,
288,밀양,2021-12-23 10:00,1.7,,.2,0,57,1,
288,밀양,2021-12-23 11:00,4.9,,.3,0,43,1,
288,밀양,2021-12-23 12:00,8.8,,.2,0,28,1,
288,밀양,2021-12-23 13:00,11.6,,.6,20,18,1,
288,밀양,2021-12-23 14:00,12.2,,.9,20,17,1,
288,밀양,2021-12-23 15:00,11.9,,1.2,20,18,1,
288,밀양,2021-12-23 16:00,11.4,,1.4,50,20,1,
288,밀양,2021-12-23 17:00,9.2,,.2,0,30,.2,
288,밀양,2021-12-23 18:00,5.8,,.2,0,42,0,
288,밀양,2021-12-23 19:00,3.9,,.1,0,51,,
288,밀양,2021-12-23 20:00,2,,.3,0,59,,
288,밀양,2021-12-23 21:00,1,,.7,320,65,,
288,밀양,2021-12-23 22:00,1,,.3,0,69,,
288,밀양,2021-12-23 23:00,2.8,,.4,0,52,,
288,밀양,2021-12-24 00:00,.7,,.1,0,70,,
288,밀양,2021-12-24 01:00,.9,,1,360,66,,
288,밀양,2021-12-24 02:00,-.6,,.5,360,77,,
288,밀양,2021-12-24 03:00,-1.2,,.2,0,79,,
288,밀양,2021-12-24 04:00,-1.5,,.1,0,79,,
288,밀양,2021-12-24 05:00,-1.8,,.3,0,79,,
288,밀양,2021-12-24 06:00,-2.7,,.1,0,83,,
288,밀양,2021-12-24 07:00,-2.4,,.6,360,81,,
288,밀양,2021-12-24 08:00,-2.1,,.1,0,82,0,
288,밀양,2021-12-24 09:00,.9,,.6,20,69,.2,
288,밀양,2021-12-24 10:00,2.6,,.6,270,62,.5,
288,밀양,2021-12-24 11:00,4.6,,.4,0,52,.9,
288,밀양,2021-12-24 12:00,6.7,,.4,0,44,.4,
288,밀양,2021-12-24 13:00,8.2,,.7,110,39,0,
288,밀양,2021-12-24 14:00,9.8,,.5,140,35,0,
288,밀양,2021-12-24 15:00,11.2,,.4,0,33,.5,
288,밀양,2021-12-24 16:00,11.1,,1.6,20,33,0,
288,밀양,2021-12-24 17:00,10.6,,1,20,35,0,
288,밀양,2021-12-24 18:00,8,,.3,0,47,0,
288,밀양,2021-12-24 19:00,5.4,,.3,0,59,,
288,밀양,2021-12-24 20:00,5.6,,.2,0,59,,
288,밀양,2021-12-24 21:00,4.7,,.2,0,65,,
288,밀양,2021-12-24 22:00,5.6,,1.8,290,60,,
288,밀양,2021-12-24 23:00,4.5,,1.5,320,61,,
288,밀양,2021-12-25 00:00,3.5,,1,360,63,,
288,밀양,2021-12-25 01:00,1.3,,.9,340,72,,
288,밀양,2021-12-25 02:00,1.9,,2.5,290,52,,
288,밀양,2021-12-25 03:00,.4,,1,360,53,,
288,밀양,2021-12-25 04:00,-.3,,1.1,320,48,,
288,밀양,2021-12-25 05:00,-1.1,,1.7,320,47,,
288,밀양,2021-12-25 06:00,-2,,1.3,320,44,,
288,밀양,2021-12-25 07:00,-2.8,,1,20,42,,
288,밀양,2021-12-25 08:00,-3.1,,2.1,360,35,0,
288,밀양,2021-12-25 09:00,-2.1,,2.9,340,23,.6,
288,밀양,2021-12-25 10:00,-1.3,,3.2,340,19,1,
288,밀양,2021-12-25 11:00,-.8,,4.2,320,18,1,
288,밀양,2021-12-25 12:00,-.8,,4.7,340,14,1,
288,밀양,2021-12-25 13:00,-.8,,5.4,340,12,1,
288,밀양,2021-12-25 14:00,-.3,,5.3,340,10,1,
288,밀양,2021-12-25 15:00,-.2,,4.7,340,11,1,
288,밀양,2021-12-25 16:00,-.7,,3.7,340,16,1,
288,밀양,2021-12-25 17:00,-2.5,,4.5,340,16,.3,
288,밀양,2021-12-25 18:00,-3.5,,3.7,320,17,0,
288,밀양,2021-12-25 19:00,-4.1,,4.6,340,19,,
288,밀양,2021-12-25 20:00,-4.9,,3.6,340,22,,
288,밀양,2021-12-25 21:00,-5.4,,3.5,340,27,,
288,밀양,2021-12-25 22:00,-6.1,,2.8,360,30,,
288,밀양,2021-12-25 23:00,-6.5,,2.1,320,32,,
288,밀양,2021-12-26 00:00,-7.1,,1.5,320,36,,
288,밀양,2021-12-26 01:00,-7.3,,1.3,290,35,,
288,밀양,2021-12-26 02:00,-7.2,,2,320,31,,
288,밀양,2021-12-26 03:00,-7.6,,1.8,340,32,,
288,밀양,2021-12-26 04:00,-7.5,,1.9,320,31,,
288,밀양,2021-12-26 05:00,-8,,2.1,340,33,,
288,밀양,2021-12-26 06:00,-8.5,,1.4,360,35,,
288,밀양,2021-12-26 07:00,-8.9,,.7,360,36,,
288,밀양,2021-12-26 08:00,-9.1,,1.3,320,40,0,
288,밀양,2021-12-26 09:00,-7.2,,1.7,320,31,.6,
288,밀양,2021-12-26 10:00,-5.8,,3.8,290,24,1,
288,밀양,2021-12-26 11:00,-4.3,,4.3,360,21,1,
288,밀양,2021-12-26 12:00,-3.1,,4.1,360,19,1,
288,밀양,2021-12-26 13:00,-2.4,,3.4,340,18,1,
288,밀양,2021-12-26 14:00,-1.6,,3.9,360,17,1,
288,밀양,2021-12-26 15:00,-1.5,,2.6,340,18,1,
288,밀양,2021-12-26 16:00,-1.6,,3.5,340,17,1,
288,밀양,2021-12-26 17:00,-2.7,,3,340,20,.3,
288,밀양,2021-12-26 18:00,-3.6,,1.4,340,23,0,
288,밀양,2021-12-26 19:00,-4.5,,1.1,340,25,,
288,밀양,2021-12-26 20:00,-4.5,,1.3,340,27,,
288,밀양,2021-12-26 21:00,-5.3,,.7,250,32,,
288,밀양,2021-12-26 22:00,-4.7,,2.2,320,26,,
288,밀양,2021-12-26 23:00,-4.7,,2.3,360,27,,
288,밀양,2021-12-27 00:00,-4.9,,2.7,320,30,,
288,밀양,2021-12-27 01:00,-5.1,,3.8,340,32,,
288,밀양,2021-12-27 02:00,-5.2,,3.8,360,34,,
288,밀양,2021-12-27 03:00,-6.1,,.9,320,38,,
288,밀양,2021-12-27 04:00,-7.1,,1,290,44,,
288,밀양,2021-12-27 05:00,-7.2,,.8,290,44,,
288,밀양,2021-12-27 06:00,-7.5,,.1,0,46,,
288,밀양,2021-12-27 07:00,-7.5,,.6,180,47,,
288,밀양,2021-12-27 08:00,-7.9,,.3,0,53,0,
288,밀양,2021-12-27 09:00,-4.9,,.2,0,45,.6,
288,밀양,2021-12-27 10:00,-2.5,,2,320,34,1,
288,밀양,2021-12-27 11:00,-.5,,3,340,29,1,
288,밀양,2021-12-27 12:00,.4,,4.1,340,24,1,
288,밀양,2021-12-27 13:00,1.8,,3.1,340,20,1,
288,밀양,2021-12-27 14:00,3,,3.4,320,21,1,
288,밀양,2021-12-27 15:00,3.4,,2.9,360,24,1,
288,밀양,2021-12-27 16:00,3.2,,2.5,340,28,1,
288,밀양,2021-12-27 17:00,2.4,,1.2,320,33,.3,
288,밀양,2021-12-27 18:00,1.5,,.9,290,38,0,
288,밀양,2021-12-27 19:00,-.6,,.9,160,47,,
288,밀양,2021-12-27 20:00,-1.7,,.1,0,55,,
288,밀양,2021-12-27 21:00,-1.2,,.3,0,55,,
288,밀양,2021-12-27 22:00,-1,,.4,0,56,,
288,밀양,2021-12-27 23:00,-1.9,,0,0,62,,
288,밀양,2021-12-28 00:00,-2.1,,.3,0,62,,
288,밀양,2021-12-28 01:00,-2.5,,.2,0,66,,
288,밀양,2021-12-28 02:00,-4.2,,.5,270,77,,
288,밀양,2021-12-28 03:00,-4.7,,.3,0,75,,
288,밀양,2021-12-28 04:00,-5.6,,.3,0,80,,
288,밀양,2021-12-28 05:00,-6,,.2,0,82,,
288,밀양,2021-12-28 06:00,-6.1,,.3,0,82,,
288,밀양,2021-12-28 07:00,-6.3,,.1,0,83,,
288,밀양,2021-12-28 08:00,-5.8,,.7,340,80,0,
288,밀양,2021-12-28 09:00,-3.6,,.5,290,77,.6,
288,밀양,2021-12-28 10:00,0,,.9,340,62,1,
288,밀양,2021-12-28 11:00,2.8,,.4,0,53,1,
288,밀양,2021-12-28 12:00,6.1,,.7,230,45,1,
288,밀양,2021-12-28 13:00,7.8,,1.2,180,40,1,
288,밀양,2021-12-28 14:00,8.2,,1.4,160,39,1,
288,밀양,2021-12-28 15:00,8,,.4,0,39,1,
288,밀양,2021-12-28 16:00,7.7,,1.4,200,42,.8,
288,밀양,2021-12-28 17:00,6.1,,.8,200,46,0,
288,밀양,2021-12-28 18:00,4.8,,.5,140,51,0,
288,밀양,2021-12-28 19:00,3.2,,.1,0,59,,
288,밀양,2021-12-28 20:00,.3,,.4,0,69,,
288,밀양,2021-12-28 21:00,-.5,,.1,0,75,,
288,밀양,2021-12-28 22:00,-1.3,,.7,290,78,,
288,밀양,2021-12-28 23:00,-1.8,,.4,0,82,,
288,밀양,2021-12-29 00:00,-3.3,,.2,0,85,,
288,밀양,2021-12-29 01:00,-3.7,,.1,0,87,,
288,밀양,2021-12-29 02:00,-3.7,,.3,0,87,,
288,밀양,2021-12-29 03:00,-3.9,,.2,0,88,,
288,밀양,2021-12-29 04:00,-3.3,,0,0,86,,
288,밀양,2021-12-29 05:00,-3.5,,.4,0,88,,
288,밀양,2021-12-29 06:00,-3.5,,.1,0,88,,
288,밀양,2021-12-29 07:00,-3.3,,.4,0,87,,
288,밀양,2021-12-29 08:00,-3,,.6,290,88,0,
288,밀양,2021-12-29 09:00,-1.8,,.6,250,85,0,
288,밀양,2021-12-29 10:00,.7,,.2,0,73,.4,
288,밀양,2021-12-29 11:00,4.3,,.2,0,54,1,
288,밀양,2021-12-29 12:00,6.7,,.7,140,47,1,
288,밀양,2021-12-29 13:00,9.6,,1.3,140,40,1,
288,밀양,2021-12-29 14:00,9.5,,.7,200,39,.8,
288,밀양,2021-12-29 15:00,9,,1.2,290,41,.1,
288,밀양,2021-12-29 16:00,10,,2.5,290,34,.3,
288,밀양,2021-12-29 17:00,8.9,,2.8,290,38,.2,
288,밀양,2021-12-29 18:00,8,,1.8,290,41,0,
288,밀양,2021-12-29 19:00,6.1,,1.5,250,48,,
288,밀양,2021-12-29 20:00,6.1,,2,270,49,,
288,밀양,2021-12-29 21:00,5.7,,2.1,290,46,,
288,밀양,2021-12-29 22:00,5.4,,1.8,270,42,,
288,밀양,2021-12-29 23:00,2.9,,.8,270,51,,
288,밀양,2021-12-30 00:00,1.8,,1.3,320,57,,
288,밀양,2021-12-30 01:00,4.5,,4.7,290,40,,
288,밀양,2021-12-30 02:00,3.6,,3.3,290,41,,
288,밀양,2021-12-30 03:00,3.3,,2.5,320,44,,
288,밀양,2021-12-30 04:00,1.1,,1.5,340,52,,
288,밀양,2021-12-30 05:00,1.1,,2,360,48,,
288,밀양,2021-12-30 06:00,-.2,,1,360,52,,
288,밀양,2021-12-30 07:00,-1.4,,.8,340,57,,
288,밀양,2021-12-30 08:00,.8,,2.8,320,41,0,
288,밀양,2021-12-30 09:00,1.7,,3,320,33,.6,
288,밀양,2021-12-30 10:00,2.1,,3.6,340,27,1,
288,밀양,2021-12-30 11:00,2.7,,2.8,340,22,1,
288,밀양,2021-12-30 12:00,3.9,,3.9,340,20,1,
288,밀양,2021-12-30 13:00,4.5,,4.8,340,20,1,
288,밀양,2021-12-30 14:00,5.2,,3.7,320,22,1,
288,밀양,2021-12-30 15:00,5.4,,3.2,320,23,1,
288,밀양,2021-12-30 16:00,5.2,,4.3,290,25,.9,
288,밀양,2021-12-30 17:00,4.9,,3.9,290,30,0,
288,밀양,2021-12-30 18:00,4,,3.7,290,40,0,
288,밀양,2021-12-30 19:00,3.5,,1.9,320,47,,
288,밀양,2021-12-30 20:00,3,,3.3,340,51,,
288,밀양,2021-12-30 21:00,1.5,,3.4,340,49,,
288,밀양,2021-12-30 22:00,.9,,2.4,340,46,,
288,밀양,2021-12-30 23:00,.9,,2.4,340,43,,
288,밀양,2021-12-31 00:00,.2,,2.9,360,48,,
288,밀양,2021-12-31 01:00,-.2,,3.4,340,45,,
288,밀양,2021-12-31 02:00,-1.2,,3.3,360,43,,
288,밀양,2021-12-31 03:00,-1.8,,3.6,360,38,,
288,밀양,2021-12-31 04:00,-2.3,,2.5,360,35,,
288,밀양,2021-12-31 05:00,-3.5,,1.3,320,40,,
288,밀양,2021-12-31 06:00,-3.3,,1.8,340,37,,
288,밀양,2021-12-31 07:00,-3.3,,1.8,340,31,,
288,밀양,2021-12-31 08:00,-2.7,,2.3,340,25,0,
288,밀양,2021-12-31 09:00,-1.3,,3.2,360,21,.5,
288,밀양,2021-12-31 10:00,-.4,,4.1,360,19,1,
288,밀양,2021-12-31 11:00,.5,,3.6,360,18,1,
288,밀양,2021-12-31 12:00,2,,3.7,340,17,1,
288,밀양,2021-12-31 13:00,3.3,,4.1,340,16,1,
288,밀양,2021-12-31 14:00,3.5,,3.7,340,15,1,
288,밀양,2021-12-31 15:00,3.9,,4,360,13,1,
288,밀양,2021-12-31 16:00,3.4,,3.3,340,11,1,
288,밀양,2021-12-31 17:00,2.1,,3.4,360,13,.3,
288,밀양,2021-12-31 18:00,.9,,3.3,360,16,0,
288,밀양,2021-12-31 19:00,.2,,4,340,18,,
288,밀양,2021-12-31 20:00,-1.3,,.6,340,23,,
288,밀양,2021-12-31 21:00,-2.5,,.3,0,24,,
288,밀양,2021-12-31 22:00,-2.8,,.6,340,28,,
288,밀양,2021-12-31 23:00,-3.5,,.8,340,30,,
288,밀양,2022-01-01 00:00,-2.9,,1.3,360,25,,
288,밀양,2022-01-01 01:00,-2.9,,1.1,20,24,,
288,밀양,2022-01-01 02:00,-5.2,,.6,360,38,,
288,밀양,2022-01-01 03:00,-6.2,,.2,0,44,,
288,밀양,2022-01-01 04:00,-6.8,,.4,0,49,,
288,밀양,2022-01-01 05:00,-7.1,,.5,270,50,,
288,밀양,2022-01-01 06:00,-7.5,,.5,320,52,,
288,밀양,2022-01-01 07:00,-7.6,,1.1,320,51,,
288,밀양,2022-01-01 08:00,-7.9,,.7,290,54,0,
288,밀양,2022-01-01 09:00,-4.6,,.2,0,40,.5,
288,밀양,2022-01-01 10:00,-1.2,,.8,180,30,1,
288,밀양,2022-01-01 11:00,.3,,.5,340,18,1,
288,밀양,2022-01-01 12:00,2.7,,.6,140,14,1,
288,밀양,2022-01-01 13:00,4.7,,.8,160,11,1,
288,밀양,2022-01-01 14:00,5.9,,.7,270,9,1,
288,밀양,2022-01-01 15:00,6.7,,1,230,8,1,
288,밀양,2022-01-01 16:00,7,,1,200,10,1,
288,밀양,2022-01-01 17:00,4.6,,.9,230,14,.1,
288,밀양,2022-01-01 18:00,3.4,,.3,0,21,0,
288,밀양,2022-01-01 19:00,.6,,.5,270,32,,
288,밀양,2022-01-01 20:00,-.1,,.2,0,36,,
288,밀양,2022-01-01 21:00,-1,,.3,0,38,,
288,밀양,2022-01-01 22:00,-2.4,,.2,0,50,,
288,밀양,2022-01-01 23:00,-2.8,,.1,0,49,,
288,밀양,2022-01-02 00:00,-3.9,,0,0,59,,
288,밀양,2022-01-02 01:00,-4.6,,.3,0,59,,
288,밀양,2022-01-02 02:00,-5.7,,.2,0,67,,
288,밀양,2022-01-02 03:00,-5.5,,.3,0,59,,
288,밀양,2022-01-02 04:00,-4.7,,.8,50,48,,
288,밀양,2022-01-02 05:00,-6.5,,.8,360,65,,
288,밀양,2022-01-02 06:00,-7.4,,.3,0,69,,
288,밀양,2022-01-02 07:00,-7.8,,.3,0,72,,
288,밀양,2022-01-02 08:00,-7.3,,.4,0,69,0,
288,밀양,2022-01-02 09:00,-4.6,,.7,270,57,.5,
288,밀양,2022-01-02 10:00,-1.8,,.4,0,40,1,
288,밀양,2022-01-02 11:00,1.7,,.4,0,26,1,
288,밀양,2022-01-02 12:00,5.1,,.9,140,22,1,
288,밀양,2022-01-02 13:00,7.8,,1.1,160,24,1,
288,밀양,2022-01-02 14:00,9.5,,3.4,320,35,1,
288,밀양,2022-01-02 15:00,9.6,,2.5,290,33,1,
288,밀양,2022-01-02 16:00,9.1,,2.1,270,33,1,
288,밀양,2022-01-02 17:00,7.2,,1.1,340,38,.1,
288,밀양,2022-01-02 18:00,3.9,,.3,0,47,0,
288,밀양,2022-01-02 19:00,2,,.9,270,47,,
288,밀양,2022-01-02 20:00,-.1,,.6,290,58,,
288,밀양,2022-01-02 21:00,-1.2,,.4,0,63,,
288,밀양,2022-01-02 22:00,-2.6,,.5,290,68,,
288,밀양,2022-01-02 23:00,-3.5,,.4,0,73,,
288,밀양,2022-01-03 00:00,-4.3,,.1,0,74,,
288,밀양,2022-01-03 01:00,-3.5,,.6,50,68,,
288,밀양,2022-01-03 02:00,-6,,.1,0,78,,
288,밀양,2022-01-03 03:00,-5.7,,.2,0,79,,
288,밀양,2022-01-03 04:00,-7.1,,.4,0,82,,
288,밀양,2022-01-03 05:00,-7,,.3,0,81,,
288,밀양,2022-01-03 06:00,-6.8,,.4,0,81,,
288,밀양,2022-01-03 07:00,-7.2,,.3,0,81,,
288,밀양,2022-01-03 08:00,-6.6,,.1,0,79,0,
288,밀양,2022-01-03 09:00,-4.4,,.2,0,73,.5,
288,밀양,2022-01-03 10:00,-1.4,,.6,90,57,1,
288,밀양,2022-01-03 11:00,1.8,,.2,0,39,1,
288,밀양,2022-01-03 12:00,5.1,,.8,180,23,1,
288,밀양,2022-01-03 13:00,7,,.9,160,16,1,
288,밀양,2022-01-03 14:00,8.2,,1.8,160,17,1,
288,밀양,2022-01-03 15:00,8.7,,1.1,250,14,1,
288,밀양,2022-01-03 16:00,8.8,,1.6,340,10,1,
288,밀양,2022-01-03 17:00,6.1,,2.2,320,16,.1,
288,밀양,2022-01-03 18:00,4.5,,2.2,290,21,0,
288,밀양,2022-01-03 19:00,2.5,,.7,360,29,,
288,밀양,2022-01-03 20:00,-.4,,.6,340,40,,
288,밀양,2022-01-03 21:00,-.9,,.9,320,43,,
288,밀양,2022-01-03 22:00,-1.8,,.3,0,47,,
288,밀양,2022-01-03 23:00,-2.8,,.3,0,56,,
288,밀양,2022-01-04 00:00,-3.4,,.2,0,58,,
288,밀양,2022-01-04 01:00,-3.8,,.4,0,62,,
288,밀양,2022-01-04 02:00,-4.4,,.3,0,67,,
288,밀양,2022-01-04 03:00,-5.3,,.1,0,72,,
288,밀양,2022-01-04 04:00,-4.7,,.5,270,72,,
288,밀양,2022-01-04 05:00,-5,,.2,0,74,,
288,밀양,2022-01-04 06:00,-5.4,,.2,0,77,,
288,밀양,2022-01-04 07:00,-5.3,,.1,0,76,,
288,밀양,2022-01-04 08:00,-4.5,,.5,270,73,0,
288,밀양,2022-01-04 09:00,-2.2,,.2,0,65,0,
288,밀양,2022-01-04 10:00,.9,,.1,0,51,.8,
288,밀양,2022-01-04 11:00,4.9,,.3,0,41,1,
288,밀양,2022-01-04 12:00,7.4,,1.8,340,33,1,
288,밀양,2022-01-04 13:00,8.3,,1.7,320,22,1,
288,밀양,2022-01-04 14:00,8.9,,.6,90,15,1,
288,밀양,2022-01-04 15:00,9.1,,1.2,360,14,1,
288,밀양,2022-01-04 16:00,9.1,,1,320,14,1,
288,밀양,2022-01-04 17:00,5.6,,.4,0,22,.1,
288,밀양,2022-01-04 18:00,3.2,,.2,0,27,0,
288,밀양,2022-01-04 19:00,1,,.3,0,33,,
288,밀양,2022-01-04 20:00,.1,,.3,0,35,,
288,밀양,2022-01-04 21:00,-1,,.3,0,39,,
288,밀양,2022-01-04 22:00,-2.1,,.6,290,42,,
288,밀양,2022-01-04 23:00,-3.5,,.3,0,53,,
288,밀양,2022-01-05 00:00,-3.3,,.1,0,52,,
288,밀양,2022-01-05 01:00,-2.8,,.7,340,50,,
288,밀양,2022-01-05 02:00,-2.8,,.1,0,53,,
288,밀양,2022-01-05 03:00,-2.8,,0,0,54,,
288,밀양,2022-01-05 04:00,-3.5,,.3,0,58,,
288,밀양,2022-01-05 05:00,-3.9,,.3,0,61,,
288,밀양,2022-01-05 06:00,-3.6,,.5,270,60,,
288,밀양,2022-01-05 07:00,-3.1,,.4,0,54,,
288,밀양,2022-01-05 08:00,-2.9,,.1,0,60,0,
288,밀양,2022-01-05 09:00,-1.2,,.1,0,45,0,
288,밀양,2022-01-05 10:00,.5,,.3,0,28,0,
288,밀양,2022-01-05 11:00,1.9,,.5,160,25,0,
288,밀양,2022-01-05 12:00,3.6,,.1,0,24,0,
288,밀양,2022-01-05 13:00,5.3,,.4,0,29,.3,
288,밀양,2022-01-05 14:00,6.9,,.7,270,31,.2,
288,밀양,2022-01-05 15:00,7.4,,.2,0,32,0,
288,밀양,2022-01-05 16:00,7.2,,.6,140,34,0,
288,밀양,2022-01-05 17:00,6.2,,.7,110,34,0,
288,밀양,2022-01-05 18:00,5.6,,.5,140,34,0,
288,밀양,2022-01-05 19:00,5.1,,.2,0,37,,
